"category","sub_category","role","relative_path","extension","width","height","size_bytes","recommended_use"
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-historyvariety_star_necklace-0-0.png",".png","1280","850","9638","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-historyvariety_star_necklace-5-0.png",".png","1280","850","10377","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-historyvariety_sunflower_necklace-0-0.png",".png","1280","850","10106","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-historyvariety_sunflower_necklace-5-0.png",".png","1280","850","9976","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-historyvariety_triforce_necklace-0-0.png",".png","1280","850","9317","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-historyvariety_triforce_necklace-5-0.png",".png","1280","850","10263","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-jmo_hairclip_cherry-0.png",".png","1280","850","6617","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-jmo_hairclip_cherry-5.png",".png","1280","850","6456","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-jmo_hairclip_heart-0.png",".png","1280","850","6306","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-jmo_hairclip_heart-5.png",".png","1280","850","6165","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-jmo_hairclip_musicnote-0.png",".png","1280","850","6871","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-jmo_hairclip_musicnote-5.png",".png","1280","850","6711","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-lanvallime_ribbon_coffee-0.png",".png","1280","850","68963","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-lanvallime_ribbon_coffee-5.png",".png","1280","850","67271","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-lanvallime_ribbon_gold-0.png",".png","1280","850","79868","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-lanvallime_ribbon_gold-5.png",".png","1280","850","77971","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-lanvallime_ribbon_hot_pink-0.png",".png","1280","850","77743","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-lanvallime_ribbon_hot_pink-5.png",".png","1280","850","75846","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-lanvallime_ribbon_lilac-0.png",".png","1280","850","79965","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-lanvallime_ribbon_lilac-5.png",".png","1280","850","78175","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-lanvallime_ribbon_lime_green-0.png",".png","1280","850","78995","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-lanvallime_ribbon_lime_green-5.png",".png","1280","850","77251","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-lanvallime_ribbon_navy_blue-0.png",".png","1280","850","66999","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-lanvallime_ribbon_navy_blue-5.png",".png","1280","850","65364","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-lanvallime_ribbon_orange-0.png",".png","1280","850","78484","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-lanvallime_ribbon_orange-5.png",".png","1280","850","76692","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-lanvallime_ribbon_royal_purple-0.png",".png","1280","850","71860","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-lanvallime_ribbon_royal_purple-5.png",".png","1280","850","70156","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-lanvallime_ribbon_sky_blue-0.png",".png","1280","850","79775","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-lanvallime_ribbon_sky_blue-5.png",".png","1280","850","77883","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-multimokia_bow_black-0.png",".png","1280","850","79889","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-multimokia_bow_black-5.png",".png","1280","850","78181","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-orcaramelo_hairflower_pink-0.png",".png","1280","850","23198","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-orcaramelo_hairflower_pink-5.png",".png","1280","850","23156","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-orcaramelo_hatsune_miku_headset-0.png",".png","1280","850","18527","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-orcaramelo_hatsune_miku_headset-5.png",".png","1280","850","18923","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-orcaramelo_hatsune_miku_twinsquares-0.png",".png","1280","850","25246","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-orcaramelo_hatsune_miku_twinsquares-5.png",".png","1280","850","23148","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
"character_accessory_layers","a","Accessory and prop layers for sprite compositing","MAS/game/mod_assets/monika/a/acs-orcaramelo_sakuya_izayoi_headband-0.png",".png","1280","850","34982","Useful for outfit/accessory selector and layered static avatar; not directly Live2D without rigging."
